"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2017","488.95","486.49","494.36","478.72","","0.50%"
"06/04/2017","486.49","476.67","487.65","472.95","","2.06%"
"05/28/2017","476.67","487.49","487.49","474.62","","-2.22%"
"05/21/2017","487.49","498.15","500.34","484.85","","-2.14%"
"05/14/2017","498.15","497.35","505.08","488.57","","0.16%"
"05/07/2017","497.35","495.45","502.26","493.22","","0.38%"
"04/30/2017","495.45","498.95","500.30","484.81","","-0.70%"
"04/23/2017","498.95","498.53","510.50","493.65","","0.08%"
"04/16/2017","498.53","509.40","511.48","496.02","","-2.13%"
"04/09/2017","509.40","517.13","524.58","508.37","","-1.49%"
"04/02/2017","517.13","514.01","525.26","507.92","","0.61%"
"03/26/2017","514.01","502.92","518.94","498.30","","2.21%"
"03/19/2017","502.92","511.82","513.20","502.03","","-1.74%"
"03/12/2017","511.82","510.15","516.32","500.57","","0.33%"
"03/05/2017","510.15","523.98","526.91","502.46","","-2.64%"
"02/26/2017","523.98","516.53","532.27","516.19","","1.44%"
"02/19/2017","516.53","523.34","529.30","513.99","","-1.29%"
"02/12/2017","523.30","534.42","535.93","521.54","","-2.08%"
"02/05/2017","534.42","538.04","538.96","517.16","","-0.67%"
"01/29/2017","538.04","544.42","544.42","527.13","","-1.17%"
"01/22/2017","544.42","547.41","551.97","539.08","","-0.55%"
"01/15/2017","547.41","546.96","551.62","543.62","","0.08%"
"01/08/2017","546.96","557.57","557.57","544.01","","-1.90%"
"01/01/2017","557.57","554.50","564.80","553.89","","0.55%"
"12/25/2016","554.50","561.56","564.80","553.12","","-1.26%"
"12/18/2016","561.56","563.18","563.82","558.04","","-0.29%"
"12/11/2016","563.18","558.71","573.70","552.85","","0.80%"
"12/04/2016","558.71","546.74","559.08","544.05","","2.19%"
"11/27/2016","546.74","532.69","555.92","514.43","","2.64%"
"11/20/2016","532.69","521.02","536.19","521.02","","2.24%"
"11/13/2016","521.02","511.21","529.35","506.08","","1.92%"
"11/06/2016","511.21","499.68","524.06","499.68","","2.31%"
"10/30/2016","499.68","510.77","511.15","494.68","","-2.17%"
"10/23/2016","510.77","516.84","521.13","507.97","","-1.17%"
"10/16/2016","516.84","514.27","524.74","509.45","","0.50%"
"10/09/2016","514.27","520.28","530.12","509.96","","-1.16%"
"10/02/2016","520.28","520.35","524.94","512.44","","-0.01%"
"09/25/2016","520.35","497.27","523.00","487.10","","4.64%"
"09/18/2016","497.27","496.79","509.70","492.08","","0.10%"
"09/11/2016","496.79","511.68","518.47","494.06","","-2.91%"
"09/04/2016","511.68","508.35","527.42","508.35","","0.66%"
"08/28/2016","508.35","511.22","517.66","499.95","","-0.56%"
"08/21/2016","511.22","518.15","518.15","509.11","","-1.34%"
"08/14/2016","518.15","508.16","522.44","507.82","","1.97%"
"08/07/2016","508.16","501.99","511.01","497.36","","1.24%"
"07/31/2016","501.92","502.23","502.23","481.57","","-0.06%"
"07/24/2016","502.23","512.82","512.82","489.18","","-2.07%"
"07/17/2016","512.82","519.62","519.62","509.75","","-1.31%"
"07/10/2016","519.62","509.01","523.21","509.01","","2.08%"
"07/03/2016","509.01","514.79","514.79","499.16","","-1.12%"
"06/26/2016","514.79","497.72","515.92","481.34","","3.43%"
"06/19/2016","497.72","500.82","515.84","495.93","","-0.62%"
"06/12/2016","500.82","501.15","506.04","486.80","","-0.07%"
"06/05/2016","501.15","494.31","519.84","494.31","","1.38%"
"05/29/2016","494.31","499.38","503.75","490.51","","-1.02%"
"05/22/2016","499.38","492.50","504.98","487.97","","1.40%"
"05/15/2016","492.50","485.15","497.58","480.76","","1.51%"
"05/08/2016","485.15","487.59","497.02","475.43","","-0.50%"
"05/01/2016","487.59","502.42","504.11","482.63","","-2.95%"
"04/24/2016","502.42","499.96","511.41","490.96","","0.49%"
"04/17/2016","499.96","475.25","501.27","467.69","","5.20%"
"04/10/2016","475.25","466.03","481.59","464.17","","1.98%"
"04/03/2016","466.03","456.00","467.87","448.88","","2.20%"
"03/27/2016","456.00","461.84","467.72","452.55","","-1.26%"
"03/20/2016","461.84","473.35","474.54","452.39","","-2.43%"
"03/13/2016","473.35","461.90","476.10","450.46","","2.48%"
"03/06/2016","461.90","453.31","464.25","443.73","","1.89%"
"02/28/2016","453.31","428.49","459.20","422.01","","5.79%"
"02/21/2016","428.49","426.77","438.19","413.18","","0.40%"
"02/14/2016","426.77","416.70","436.36","414.04","","2.42%"
"02/07/2016","416.70","420.11","422.99","395.48","","-0.81%"
"01/31/2016","420.11","434.67","436.26","405.04","","-3.35%"
"01/24/2016","434.67","417.03","434.70","397.96","","4.23%"
"01/17/2016","417.03","409.20","418.70","376.13","","1.91%"
"01/10/2016","409.20","417.77","424.71","399.08","","-2.05%"
"01/03/2016","417.77","448.44","450.95","416.36","","-6.84%"
"12/27/2015","448.44","458.67","459.32","443.64","","-2.23%"
"12/20/2015","458.67","438.48","463.68","434.63","","4.60%"
"12/13/2015","438.48","443.14","462.11","437.24","","-1.05%"
"12/06/2015","443.14","473.94","473.94","441.00","","-6.50%"
"11/29/2015","473.94","496.34","502.89","464.89","","-4.51%"
"11/22/2015","496.34","489.86","506.01","486.22","","1.32%"
"11/15/2015","489.86","483.52","502.18","483.11","","1.31%"
"11/08/2015","483.52","514.21","516.64","478.67","","-5.97%"
"11/01/2015","514.21","502.11","530.61","498.56","","2.41%"
"10/25/2015","502.11","504.85","507.50","481.27","","-0.54%"
"10/18/2015","504.85","509.95","509.95","495.11","","-1.00%"
"10/11/2015","509.95","506.18","512.42","494.43","","0.74%"
"10/04/2015","506.18","469.69","511.40","469.69","","7.77%"
"09/27/2015","469.69","456.85","469.70","437.25","","2.81%"
"09/20/2015","456.85","462.41","467.98","448.02","","-1.20%"
"09/13/2015","462.41","460.95","482.96","454.84","","0.32%"
"09/06/2015","460.95","464.18","479.61","454.93","","-0.70%"
"08/30/2015","464.18","479.16","486.07","460.79","","-3.13%"
"08/23/2015","479.16","462.29","484.02","432.11","","3.65%"
"08/16/2015","462.29","506.05","508.54","462.29","","-8.65%"
"08/09/2015","506.05","490.35","515.24","490.35","","3.20%"
"08/02/2015","490.35","508.05","508.05","486.10","","-3.48%"
"07/26/2015","508.05","510.24","525.50","501.16","","-0.43%"
"07/19/2015","510.24","531.86","531.86","508.57","","-4.06%"
"07/12/2015","531.86","538.25","547.50","529.56","","-1.19%"
"07/05/2015","538.25","546.28","546.28","531.64","","-1.47%"
"06/28/2015","546.28","557.32","557.32","541.91","","-1.98%"
"06/21/2015","557.32","558.01","566.87","552.80","","-0.12%"
"06/14/2015","558.01","560.60","568.77","555.00","","-0.46%"
"06/07/2015","560.60","565.88","571.37","559.55","","-0.93%"
"05/31/2015","565.88","571.41","575.84","560.42","","-0.97%"
"05/24/2015","571.41","583.44","583.44","568.42","","-2.06%"
"05/17/2015","583.44","587.93","588.25","578.13","","-0.76%"
"05/10/2015","587.93","597.81","597.81","581.71","","-1.65%"
"05/03/2015","597.81","604.75","610.82","584.25","","-1.15%"
"04/26/2015","604.75","597.98","608.27","595.69","","1.13%"
"04/19/2015","597.98","597.81","606.79","591.87","","0.03%"
"04/12/2015","597.81","585.36","607.49","579.67","","2.13%"
"04/05/2015","585.36","567.79","586.64","567.79","","3.09%"
"03/29/2015","567.79","559.23","572.19","559.23","","1.53%"
"03/22/2015","559.23","563.30","571.48","557.60","","-0.72%"
"03/15/2015","563.30","544.87","567.95","540.51","","3.38%"
"03/08/2015","544.87","560.66","565.87","539.26","","-2.82%"
"03/01/2015","560.66","577.51","577.94","559.07","","-2.92%"
"02/22/2015","577.51","589.07","591.05","576.87","","-1.96%"
"02/15/2015","589.07","603.40","604.98","580.68","","-2.37%"
"02/08/2015","603.40","587.98","603.67","577.89","","2.62%"
"02/01/2015","587.98","557.95","593.63","557.95","","5.38%"
"01/25/2015","557.95","568.28","577.86","542.05","","-1.82%"
"01/18/2015","568.28","559.36","576.17","550.28","","1.59%"
"01/11/2015","559.36","567.92","567.92","533.63","","-1.51%"
"01/04/2015","567.92","589.12","589.12","554.44","","-3.60%"
"12/28/2014","589.12","593.84","599.29","581.11","","-0.69%"
"12/21/2014","593.19","596.72","600.55","585.33","","-0.61%"
"12/14/2014","596.85","544.13","596.85","534.01","","9.74%"
"12/07/2014","543.90","591.31","591.31","543.90","","-8.05%"
"11/30/2014","591.53","584.36","607.22","578.75","","1.19%"
"11/23/2014","584.58","644.67","646.65","583.10","","-9.45%"
"11/16/2014","645.60","629.21","650.05","622.97","","2.50%"
"11/09/2014","629.88","643.24","650.17","615.64","","-2.01%"
"11/02/2014","642.80","641.78","646.94","613.30","","0.23%"
"10/26/2014","641.32","627.99","641.77","609.80","","2.08%"
"10/19/2014","628.23","606.77","635.99","603.26","","3.51%"
"10/12/2014","606.90","613.13","619.17","571.04","","-1.11%"
"10/05/2014","613.73","646.97","653.07","607.77","","-5.03%"
"09/28/2014","646.26","671.64","671.64","635.44","","-3.82%"
"09/21/2014","671.95","684.10","684.10","661.13","","-1.88%"
"09/14/2014","684.82","677.64","695.60","674.61","","0.96%"
"09/07/2014","678.33","704.05","704.05","676.56","","-3.73%"
"08/31/2014","704.64","715.54","715.54","695.80","","-1.55%"
"08/24/2014","715.72","705.33","716.87","705.33","","1.66%"
"08/17/2014","704.06","701.16","709.72","699.35","","0.56%"
"08/10/2014","700.15","704.76","708.76","694.88","","-0.48%"
"08/03/2014","703.50","698.14","710.69","688.47","","0.81%"
"07/27/2014","697.87","728.04","729.69","692.49","","-4.11%"
"07/20/2014","727.81","721.31","736.09","718.97","","0.82%"
"07/13/2014","721.91","717.96","732.38","716.05","","0.65%"
"07/06/2014","717.24","729.33","730.22","715.60","","-1.80%"
"06/29/2014","730.37","727.59","731.45","724.35","","0.39%"
"06/22/2014","727.52","734.51","738.71","718.70","","-0.90%"
"06/15/2014","734.16","714.83","734.68","713.10","","2.70%"
"06/08/2014","714.83","703.13","714.83","700.22","","1.66%"
"06/01/2014","703.13","693.81","703.63","690.52","","1.39%"
"05/25/2014","693.46","688.29","694.46","686.02","","0.96%"
"05/18/2014","686.90","680.85","691.10","680.17","","0.85%"
"05/11/2014","681.13","686.27","694.10","678.53","","-0.62%"
"05/04/2014","685.35","685.25","696.53","682.54","","-0.10%"
"04/27/2014","686.03","682.10","692.35","677.96","","0.65%"
"04/20/2014","681.62","679.34","687.76","678.08","","0.37%"
"04/13/2014","679.12","649.57","680.79","649.57","","4.67%"
"04/06/2014","648.80","658.98","660.59","648.15","","-1.62%"
"03/30/2014","659.50","653.73","667.52","651.39","","1.00%"
"03/23/2014","652.98","637.29","654.15","635.31","","2.52%"
"03/16/2014","636.96","629.42","641.95","627.72","","1.27%"
"03/09/2014","628.98","639.92","642.07","626.24","","-1.75%"
"03/02/2014","640.16","637.94","643.07","631.91","","0.28%"
"02/23/2014","638.36","630.66","644.58","630.66","","1.36%"
"02/16/2014","629.81","627.36","636.33","626.22","","0.43%"
"02/09/2014","627.11","612.98","628.46","607.46","","2.27%"
"02/02/2014","613.21","610.56","613.64","597.91","","0.45%"
"01/26/2014","610.44","619.57","623.10","608.08","","-1.49%"
"01/19/2014","619.65","633.80","641.06","619.65","","-2.36%"
"01/12/2014","634.62","641.51","641.51","628.79","","-1.12%"
"01/05/2014","641.83","642.07","647.82","636.09","","0.05%"
"12/29/2013","641.53","651.46","652.46","639.91","","-1.45%"
"12/22/2013","650.97","638.66","651.78","637.82","","2.03%"
"12/15/2013","638.04","623.53","640.26","623.04","","2.36%"
"12/08/2013","623.30","632.94","635.85","620.68","","-1.52%"
"12/01/2013","632.93","632.44","637.10","628.06","","0.04%"
"11/24/2013","632.66","645.61","645.61","630.80","","-2.02%"
"11/17/2013","645.71","643.54","645.83","633.94","","0.65%"
"11/10/2013","641.56","634.08","641.59","626.68","","1.18%"
"11/03/2013","634.08","628.50","637.59","623.56","","1.04%"
"10/27/2013","627.55","629.98","637.06","620.67","","-0.36%"
"10/20/2013","629.82","630.44","634.73","621.62","","-0.07%"
"10/13/2013","630.27","613.21","630.28","609.39","","2.66%"
"10/06/2013","613.92","608.76","615.18","593.83","","0.68%"
"09/29/2013","609.76","609.56","611.23","601.77","","-0.03%"
"09/22/2013","609.94","613.77","616.17","607.90","","-0.75%"
"09/15/2013","614.58","611.64","623.08","609.91","","0.65%"
"09/08/2013","610.62","603.59","614.14","603.59","","1.25%"
"09/01/2013","603.11","597.07","607.19","595.44","","1.39%"
"08/25/2013","594.84","596.65","603.34","590.85","","-0.21%"
"08/18/2013","596.12","592.88","596.82","583.08","","0.44%"
"08/11/2013","593.49","603.16","603.92","591.18","","-1.83%"
"08/04/2013","604.56","610.48","610.70","601.55","","-1.05%"
"07/28/2013","610.96","611.45","614.72","602.76","","-0.26%"
"07/21/2013","612.55","617.21","618.84","607.55","","-0.77%"
"07/14/2013","617.28","604.22","617.34","597.18","","2.12%"
"07/07/2013","604.48","590.83","604.50","590.83","","2.53%"
"06/30/2013","589.59","579.61","590.05","578.35","","1.91%"
"06/23/2013","578.54","576.57","584.70","562.11","","0.27%"
"06/16/2013","576.99","587.28","599.93","570.48","","-1.58%"
"06/09/2013","586.24","597.22","598.53","580.96","","-1.67%"
"06/02/2013","596.22","591.38","597.16","580.64","","0.91%"
"05/26/2013","590.86","599.79","610.15","590.86","","-1.42%"
"05/19/2013","599.35","602.50","614.69","593.95","","-0.54%"
"05/12/2013","602.63","590.33","602.76","587.55","","1.93%"
"05/05/2013","591.20","587.26","596.64","586.60","","0.70%"
"04/28/2013","587.07","571.08","588.05","569.01","","2.93%"
"04/21/2013","570.34","553.24","576.96","550.97","","3.22%"
"04/14/2013","552.56","575.72","575.72","544.56","","-4.09%"
"04/07/2013","576.11","571.37","585.70","569.21","","0.87%"
"03/31/2013","571.16","584.01","586.05","563.07","","-2.20%"
"03/24/2013","583.98","580.76","587.92","575.73","","0.66%"
"03/17/2013","580.13","585.60","585.60","570.52","","-0.96%"
"03/10/2013","585.73","578.78","587.75","575.20","","1.13%"
"03/03/2013","579.21","571.99","580.05","565.63","","1.24%"
"02/24/2013","572.13","574.19","579.28","556.55","","-0.25%"
"02/17/2013","573.57","576.43","582.96","564.91","","-0.41%"
"02/10/2013","575.96","579.17","583.52","572.95","","-0.57%"
"02/03/2013","579.27","578.36","579.27","570.66","","0.10%"
"01/27/2013","578.72","573.31","583.48","568.84","","0.95%"
"01/20/2013","573.26","563.07","573.98","560.78","","1.81%"
"01/13/2013","563.07","550.59","563.07","548.32","","2.29%"
"01/06/2013","550.46","550.55","550.60","541.43","","-0.02%"
"12/30/2012","550.56","521.83","551.10","520.07","708.37M","5.47%"
"12/23/2012","522.03","537.70","537.70","521.66","425.17M","-2.97%"
"12/16/2012","538.03","531.48","545.84","531.48","967.36M","1.31%"
"12/09/2012","531.05","533.75","543.17","528.99","933.08M","-0.49%"
"12/02/2012","533.69","530.57","533.87","524.88","818.05M","0.66%"
"11/25/2012","530.21","532.56","534.42","518.21","856.67M","-0.63%"
"11/18/2012","533.58","516.01","533.60","516.01","540.84M","3.74%"
"11/11/2012","514.35","521.18","525.73","506.16","986.61M","-1.24%"
"11/04/2012","520.82","533.71","547.90","517.79","1.03B","-2.44%"
"10/28/2012","533.87","540.44","545.64","532.24","648.30M","-1.22%"
"10/21/2012","540.44","553.32","555.03","534.01","951.63M","-2.41%"
"10/14/2012","553.76","543.95","563.40","540.01","942.51M","1.75%"
"10/07/2012","544.24","552.44","558.74","540.98","874.42M","-1.57%"
"09/30/2012","552.93","551.56","558.75","545.89","972.86M","0.32%"
"09/23/2012","551.19","559.57","559.57","545.62","970.07M","-1.50%"
"09/16/2012","559.57","569.90","571.19","550.24","1.14B","-1.81%"
"09/09/2012","569.90","547.64","574.54","544.93","1.17B","4.06%"
"09/02/2012","547.66","533.54","547.67","526.11","825.50M","2.65%"
"08/26/2012","533.54","537.64","540.66","527.90","819.35M","-0.76%"
"08/19/2012","537.64","541.32","544.46","530.78","833.84M","-0.68%"
"08/12/2012","541.32","542.07","543.19","536.05","892.94M","-0.14%"
"08/05/2012","542.10","529.71","542.46","529.71","1.11B","2.34%"
"07/29/2012","529.72","528.21","532.30","513.29","1.21B","0.28%"
"07/22/2012","528.23","518.11","529.99","499.41","1.27B","1.95%"
"07/15/2012","518.11","505.18","518.78","501.01","1.25B","2.56%"
"07/08/2012","505.18","501.52","505.54","489.44","1.12B","0.73%"
"07/01/2012","501.52","503.27","514.04","497.74","781.08M","-0.35%"
"06/24/2012","503.27","480.17","503.37","466.97","1.39B","4.81%"
"06/17/2012","480.17","496.71","502.79","476.39","1.47B","-3.33%"
"06/10/2012","496.71","484.71","497.12","477.87","1.29B","2.47%"
"06/03/2012","484.73","466.41","493.33","459.95","1.43B","3.92%"
"05/27/2012","466.44","488.90","498.72","465.57","1.17B","-4.59%"
"05/20/2012","488.90","480.24","497.06","478.55","1.35B","1.80%"
"05/13/2012","480.27","504.32","504.32","478.68","1.52B","-4.79%"
"05/06/2012","504.42","512.76","514.30","499.88","1.44B","-1.63%"
"04/29/2012","512.76","530.49","544.25","510.76","1.50B","-3.34%"
"04/22/2012","530.49","519.06","532.81","509.95","1.19B","2.20%"
"04/15/2012","519.06","514.39","525.92","511.10","1.21B","0.91%"
"04/08/2012","514.39","528.72","528.72","510.89","1.12B","-2.71%"
"04/01/2012","528.72","538.43","547.11","527.90","844.70M","-1.80%"
"03/25/2012","538.43","541.01","546.93","526.77","1.13B","-0.48%"
"03/18/2012","541.01","557.69","562.69","533.70","1.11B","-2.99%"
"03/11/2012","557.69","550.78","559.57","546.96","1.12B","1.25%"
"03/04/2012","550.80","556.16","556.16","542.15","1.06B","-0.97%"
"02/26/2012","556.19","565.66","567.04","554.31","1.13B","-1.67%"
"02/19/2012","565.66","555.03","567.29","555.03","899.44M","1.92%"
"02/12/2012","555.03","542.94","557.46","542.94","1.13B","2.22%"
"02/05/2012","542.98","543.29","553.14","539.56","1.17B","-0.06%"
"01/29/2012","543.29","535.34","543.60","525.92","1.24B","1.49%"
"01/22/2012","535.34","537.00","547.87","531.79","1.31B","-0.31%"
"01/15/2012","537.00","522.47","538.31","522.47","1.02B","2.78%"
"01/08/2012","522.47","529.04","539.97","516.99","1.21B","-1.24%"
"01/01/2012","529.04","520.81","536.96","520.81","938.25M","1.58%"
"12/25/2011","520.81","524.47","527.55","515.27","470.82M","-0.70%"
"12/18/2011","524.47","497.40","524.56","488.19","862.86M","5.44%"
"12/11/2011","497.40","522.90","522.90","491.56","1.19B","-4.88%"
"12/04/2011","522.91","522.32","534.60","509.82","1.13B","0.11%"
"11/27/2011","522.32","474.51","529.35","474.51","1.17B","10.08%"
"11/20/2011","474.51","506.09","506.09","474.51","755.67M","-6.24%"
"11/13/2011","506.09","534.79","534.79","503.05","1.23B","-5.38%"
"11/06/2011","534.89","528.15","539.84","515.06","1.16B","1.28%"
"10/30/2011","528.15","541.85","541.85","496.27","1.40B","-2.53%"
"10/23/2011","541.85","512.36","543.85","505.23","1.43B","5.76%"
"10/16/2011","512.36","498.17","513.93","484.45","1.50B","2.85%"
"10/09/2011","498.17","458.10","498.30","458.10","1.12B","8.75%"
"10/02/2011","458.10","442.79","467.05","412.72","1.59B","3.46%"
"09/25/2011","442.79","440.57","474.16","436.43","1.38B","0.50%"
"09/18/2011","440.57","498.61","498.94","436.41","1.46B","-11.64%"
"09/11/2011","498.61","479.26","502.38","468.58","1.21B","4.03%"
"09/04/2011","479.28","489.40","505.66","470.62","943.98M","-2.07%"
"08/28/2011","489.40","487.62","513.58","485.40","1.08B","0.37%"
"08/21/2011","487.62","469.33","495.35","464.84","1.24B","3.90%"
"08/14/2011","469.33","495.45","513.90","468.01","1.34B","-5.29%"
"08/07/2011","495.53","506.81","506.81","454.29","2.10B","-2.23%"
"07/31/2011","506.81","563.02","571.59","486.91","1.71B","-9.98%"
"07/24/2011","563.02","590.09","591.26","561.34","1.08B","-4.59%"
"07/17/2011","590.09","570.84","590.81","564.59","976.03M","3.37%"
"07/10/2011","570.84","570.15","571.07","556.25","1.12B","0.12%"
"07/03/2011","570.15","564.86","575.56","561.94","726.28M","0.94%"
"06/26/2011","564.86","527.05","565.28","524.90","930.54M","7.17%"
"06/19/2011","527.05","534.25","550.67","524.38","1.05B","-1.35%"
"06/12/2011","534.25","543.17","549.16","530.64","1.05B","-1.65%"
"06/05/2011","543.20","556.48","557.22","542.58","908.38M","-2.39%"
"05/29/2011","556.49","564.60","573.98","547.96","812.11M","-1.44%"
"05/22/2011","564.60","553.32","570.04","542.00","986.58M","2.04%"
"05/15/2011","553.32","548.55","558.77","537.23","1.03B","0.85%"
"05/08/2011","548.64","556.46","570.49","540.69","1.04B","-1.41%"
"05/01/2011","556.46","598.02","599.70","548.30","1.23B","-6.95%"
"04/24/2011","598.02","586.74","598.10","580.15","902.86M","1.92%"
"04/17/2011","586.74","573.06","587.05","558.68","719.49M","2.39%"
"04/10/2011","573.06","591.18","592.39","559.53","996.76M","-3.07%"
"04/03/2011","591.18","591.66","597.33","583.94","823.58M","-0.08%"
"03/27/2011","591.66","581.42","597.85","577.76","942.49M","1.76%"
"03/20/2011","581.42","558.63","583.15","558.63","896.70M","4.08%"
"03/13/2011","558.63","556.57","568.78","539.02","1.27B","0.37%"
"03/06/2011","556.57","579.77","586.53","542.10","951.16M","-4.00%"
"02/27/2011","579.78","577.34","585.05","566.02","1.07B","0.42%"
"02/20/2011","577.37","571.28","582.52","564.55","1.11B","1.07%"
"02/13/2011","571.28","550.34","572.08","550.29","1.17B","3.67%"
"02/06/2011","551.07","552.51","559.41","542.36","975.79M","-0.26%"
"01/30/2011","552.51","530.31","557.12","530.31","1.20B","4.19%"
"01/23/2011","530.31","524.23","536.69","518.63","1.20B","1.16%"
"01/16/2011","524.23","526.08","530.66","513.63","847.41M","-0.35%"
"01/09/2011","526.08","509.10","526.17","503.54","981.04M","3.34%"
"01/02/2011","509.10","506.75","514.43","503.65","918.66M","0.46%"
"12/26/2010","506.75","501.98","509.27","498.65","480.87M","0.95%"
"12/19/2010","501.98","490.75","502.37","490.34","552.81M","2.29%"
"12/12/2010","490.75","488.91","496.72","485.45","901.79M","0.37%"
"12/05/2010","488.94","487.23","495.27","483.00","875.70M","0.35%"
"11/28/2010","487.24","464.10","487.79","457.50","977.76M","4.96%"
"11/21/2010","464.20","472.25","472.25","457.58","586.61M","-1.70%"
"11/14/2010","472.25","469.48","472.45","454.37","962.92M","0.57%"
"11/07/2010","469.56","465.12","476.28","462.43","1.14B","0.95%"
"10/31/2010","465.12","442.59","465.26","441.67","1.19B","5.09%"
"10/24/2010","442.59","444.07","450.57","437.14","1.10B","-0.33%"
"10/17/2010","444.07","442.47","447.41","431.96","1.01B","0.36%"
"10/10/2010","442.47","436.62","443.91","431.35","928.42M","1.34%"
"10/03/2010","436.62","424.76","437.67","417.21","880.33M","2.79%"
"09/26/2010","424.76","414.52","425.68","409.31","913.55M","2.47%"
"09/19/2010","414.52","404.25","416.10","404.13","869.08M","2.54%"
"09/12/2010","404.25","407.14","411.57","403.56","877.42M","-0.72%"
"09/05/2010","407.17","405.43","407.93","398.34","597.49M","0.43%"
"08/29/2010","405.43","390.92","406.60","381.33","862.11M","3.68%"
"08/22/2010","391.05","390.41","394.73","378.14","1.01B","0.16%"
"08/15/2010","390.41","399.37","407.61","387.76","877.74M","-2.27%"
"08/08/2010","399.46","415.95","419.28","397.94","888.54M","-3.96%"
"08/01/2010","415.95","403.14","421.23","403.14","1.10B","3.18%"
"07/25/2010","403.14","402.30","410.40","399.33","1.10B","0.21%"
"07/18/2010","402.30","386.77","404.12","385.60","1.14B","4.02%"
"07/11/2010","386.77","393.94","400.41","385.43","1.05B","-1.82%"
"07/04/2010","393.94","371.08","394.45","370.90","995.20M","6.16%"
"06/27/2010","371.08","392.50","393.81","365.74","1.39B","-5.46%"
"06/20/2010","392.50","417.09","425.09","388.63","1.51B","-5.90%"
"06/13/2010","417.09","406.03","417.80","403.67","1.25B","2.72%"
"06/06/2010","406.05","386.20","406.14","381.20","1.59B","5.13%"
"05/30/2010","386.22","396.31","400.69","379.31","1.67B","-2.55%"
"05/23/2010","396.31","398.03","404.67","377.07","1.68B","-0.43%"
"05/16/2010","398.03","420.02","425.29","384.45","1.81B","-5.38%"
"05/09/2010","420.64","414.04","434.60","414.04","1.51B","1.59%"
"05/02/2010","414.04","449.37","457.14","395.48","1.90B","-7.86%"
"04/25/2010","449.37","462.89","464.74","447.10","1.72B","-2.92%"
"04/18/2010","462.89","444.25","463.00","439.78","1.22B","4.20%"
"04/11/2010","444.25","447.72","452.36","441.87","1.16B","-0.78%"
"04/04/2010","447.72","437.34","448.22","435.63","1.21B","2.37%"
"03/28/2010","437.34","421.19","437.94","421.19","988.37M","3.83%"
"03/21/2010","421.22","429.54","430.30","418.55","1.40B","-1.94%"
"03/14/2010","429.54","434.42","441.31","425.41","1.39B","-1.12%"
"03/07/2010","434.42","432.34","436.55","429.64","1.18B","0.45%"
"02/28/2010","432.46","418.27","432.83","418.27","1.22B","3.39%"
"02/21/2010","418.27","427.13","427.17","409.28","1.46B","-2.07%"
"02/14/2010","427.13","414.74","428.84","414.74","962.47M","2.99%"
"02/07/2010","414.74","407.59","417.52","404.53","1.22B","1.56%"
"01/31/2010","408.35","410.57","430.42","397.70","1.35B","-0.54%"
"01/24/2010","410.57","422.56","429.59","408.17","1.41B","-2.84%"
"01/17/2010","422.56","444.78","448.82","422.00","1.11B","-5.00%"
"01/10/2010","444.78","451.47","455.47","440.17","1.10B","-1.48%"
"01/03/2010","451.47","429.95","451.47","429.95","1.18B","5.01%"
"12/27/2009","429.95","435.20","438.34","429.73","504.25M","-1.21%"
"12/20/2009","435.20","424.60","435.74","424.60","655.92M","2.50%"
"12/13/2009","424.60","423.35","431.10","420.99","1.59B","0.30%"
"12/06/2009","423.35","427.45","430.60","414.18","1.08B","-0.96%"
"11/29/2009","427.47","433.73","442.87","424.82","1.08B","-1.47%"
"11/22/2009","433.84","431.55","445.04","430.29","721.73M","0.53%"
"11/15/2009","431.55","434.73","448.31","428.89","1.20B","-0.86%"
"11/08/2009","435.31","433.51","446.57","429.70","1.06B","0.24%"
"11/01/2009","434.26","422.21","437.64","417.69","1.22B","2.85%"
"10/25/2009","422.22","441.69","451.33","418.52","1.43B","-4.41%"
"10/18/2009","441.69","446.72","456.97","438.47","1.21B","-1.13%"
"10/11/2009","446.72","425.14","447.95","424.58","1.20B","5.08%"
"10/04/2009","425.14","395.32","426.14","394.67","1.15B","7.54%"
"09/27/2009","395.32","406.88","414.80","391.55","1.14B","-2.85%"
"09/20/2009","406.91","418.90","421.94","404.38","1.07B","-2.86%"
"09/13/2009","418.90","407.32","424.11","402.34","1.42B","2.84%"
"09/06/2009","407.32","390.54","412.50","390.54","1.05B","4.27%"
"08/30/2009","390.64","398.48","398.48","382.56","1.23B","-2.00%"
"08/23/2009","398.61","399.68","408.16","392.07","1.01B","-0.27%"
"08/16/2009","399.68","386.71","400.40","373.24","1.08B","3.20%"
"08/09/2009","387.28","390.48","393.52","383.76","1.05B","-0.83%"
"08/02/2009","390.51","389.92","401.09","388.36","1.21B","0.15%"
"07/26/2009","389.92","396.19","399.45","378.87","1.28B","-1.58%"
"07/19/2009","396.19","375.07","396.47","375.01","1.24B","5.63%"
"07/12/2009","375.08","347.64","376.88","342.15","1.26B","7.89%"
"07/05/2009","347.64","361.26","361.26","342.25","1.45B","-3.77%"
"06/28/2009","361.26","371.76","381.94","360.18","1.01B","-2.83%"
"06/21/2009","371.78","382.06","382.06","362.16","1.42B","-2.69%"
"06/14/2009","382.06","408.76","408.76","379.07","1.39B","-6.53%"
"06/07/2009","408.76","399.19","418.25","391.94","1.30B","2.37%"
"05/31/2009","399.30","392.12","409.35","389.25","1.58B","1.81%"
