"Date","Price","Open","High","Low","Vol.","Change %"
"11/15/2020","437.84","437.99","443.01","431.66","356.88M","1.06%"
"11/08/2020","433.23","438.71","454.39","423.51","458.02M","1.42%"
"11/01/2020","427.15","402.30","431.12","401.71","398.34M","7.63%"
"10/25/2020","396.87","410.23","410.23","386.98","396.94M","-4.29%"
"10/18/2020","414.64","417.52","419.34","406.81","320.68M","-0.43%"
"10/11/2020","416.43","419.98","420.95","408.34","304.05M","-0.38%"
"10/04/2020","418.02","400.93","419.82","399.79","398.20M","5.12%"
"09/27/2020","397.67","397.49","403.98","389.60","377.38M","1.21%"
"09/20/2020","392.92","404.49","404.49","383.66","429.88M","-4.62%"
"09/13/2020","411.95","410.58","420.79","409.45","493.68M","0.93%"
"09/06/2020","408.16","400.07","410.22","393.73","298.71M","0.82%"
"08/30/2020","404.85","401.01","416.14","393.82","427.34M","0.79%"
"08/23/2020","401.66","393.62","401.95","392.65","287.51M","3.26%"
"08/16/2020","388.97","396.52","398.48","386.92","312.98M","-1.26%"
"08/09/2020","393.93","388.16","397.78","388.06","372.87M","1.53%"
"08/02/2020","388.01","381.60","392.51","375.17","485.91M","2.17%"
"07/26/2020","379.77","389.07","393.80","374.93","409.32M","-1.81%"
"07/19/2020","386.76","384.14","391.80","380.79","355.76M","0.53%"
"07/12/2020","384.72","367.95","385.85","363.72","414.50M","5.44%"
"07/05/2020","364.88","367.48","369.96","354.76","460.46M","0.76%"
"06/28/2020","362.11","346.94","364.93","345.38","353.53M","5.49%"
"06/21/2020","343.27","352.07","358.70","339.81","529.30M","-2.46%"
"06/14/2020","351.93","335.47","362.05","334.05","519.01M","2.00%"
"06/07/2020","345.02","374.79","377.58","336.94","529.87M","-8.00%"
"05/31/2020","375.02","348.37","377.78","347.79","567.65M","7.65%"
"05/24/2020","348.38","340.48","350.82","339.16","475.77M","4.66%"
"05/17/2020","332.86","330.75","340.26","330.39","446.38M","3.97%"
"05/10/2020","320.14","324.72","328.32","303.97","445.88M","-3.08%"
"05/03/2020","330.32","316.50","330.56","314.08","415.42M","3.40%"
"04/26/2020","319.47","314.62","338.16","314.10","479.41M","1.90%"
"04/19/2020","313.51","311.05","315.51","299.59","435.59M","-0.89%"
"04/12/2020","316.31","320.21","324.80","298.82","487.50M","-2.13%"
"04/05/2020","323.19","280.62","325.07","280.48","518.01M","20.66%"
"03/29/2020","267.86","281.45","290.26","266.68","605.81M","-3.75%"
"03/22/2020","278.30","251.06","290.35","240.50","729.21M","9.50%"
"03/15/2020","254.16","271.75","277.36","240.45","860.10M","-12.59%"
"03/08/2020","290.78","321.42","321.42","270.06","879.49M","-13.21%"
"03/01/2020","335.02","333.03","355.56","328.62","661.56M","1.32%"
"02/23/2020","330.67","373.67","373.67","320.55","739.13M","-12.73%"
"02/16/2020","378.91","379.98","383.05","377.30","337.10M","-0.29%"
"02/09/2020","380.03","376.96","382.61","375.97","399.00M","0.73%"
"02/02/2020","377.27","363.21","384.16","363.04","526.51M","4.22%"
"01/26/2020","361.99","371.07","374.43","360.81","607.84M","-3.54%"
"01/19/2020","375.28","381.75","381.91","372.67","384.90M","-2.27%"
"01/12/2020","383.98","374.42","383.98","374.23","415.89M","2.70%"
"01/05/2020","373.89","374.27","377.32","371.78","404.45M","-0.26%"
"12/29/2019","374.88","384.55","388.65","374.86","281.29M","-2.50%"
"12/22/2019","384.50","382.28","386.71","381.26","181.02M","0.64%"
"12/15/2019","382.07","379.65","382.90","376.39","550.46M","1.19%"
"12/08/2019","377.56","376.17","382.52","371.98","422.70M","0.60%"
"12/01/2019","375.29","374.40","376.13","366.37","410.06M","0.01%"
"11/24/2019","375.24","372.73","377.39","372.73","319.85M","0.89%"
"11/17/2019","371.93","377.30","378.74","370.26","374.98M","-1.69%"
"11/10/2019","378.32","375.62","380.91","374.93","335.56M","0.24%"
"11/03/2019","377.42","372.21","377.42","371.07","491.30M","2.00%"
"10/27/2019","370.03","366.62","370.45","362.96","429.23M","1.29%"
"10/20/2019","365.33","362.65","366.14","356.31","416.04M","1.31%"
"10/13/2019","360.60","358.33","363.86","356.71","323.00M","0.32%"
"10/06/2019","359.46","352.03","362.75","345.54","461.86M","1.85%"
"09/29/2019","352.92","362.22","366.67","345.55","395.65M","-2.52%"
"09/22/2019","362.03","364.36","366.62","360.38","363.85M","-1.12%"
"09/15/2019","366.12","367.53","368.90","361.79","453.42M","-0.86%"
"09/08/2019","369.31","358.12","370.19","354.51","475.28M","3.34%"
"09/01/2019","357.38","351.91","359.26","348.69","287.34M","0.88%"
"08/25/2019","354.28","345.89","355.78","342.96","360.72M","3.13%"
