"Date","Price","Open","High","Low","Vol.","Change %"
"07/15/2018","265.06","266.46","268.59","263.41","","-0.54%"
"07/08/2018","266.51","269.72","269.72","258.86","","-1.19%"
"07/01/2018","269.71","263.49","270.08","262.42","","2.43%"
"06/24/2018","263.30","257.84","265.64","257.84","","2.25%"
"06/17/2018","257.51","251.11","258.09","250.85","","2.50%"
"06/10/2018","251.23","245.91","251.42","243.72","","2.55%"
"06/03/2018","244.98","253.51","254.40","243.21","","-3.18%"
"05/27/2018","253.02","253.92","258.51","251.88","","-0.63%"
"05/20/2018","254.63","247.60","255.34","246.35","","3.08%"
"05/13/2018","247.02","255.24","255.70","245.22","","-3.17%"
"05/06/2018","255.11","260.94","261.35","250.26","","-2.27%"
"04/29/2018","261.04","262.56","263.31","257.03","","-0.42%"
"04/22/2018","262.13","255.25","263.10","254.28","","2.79%"
"04/15/2018","255.02","253.16","261.02","253.16","","1.05%"
"04/08/2018","252.37","255.96","257.93","250.04","","-1.35%"
"04/01/2018","255.82","256.84","258.53","252.46","","-0.12%"
"03/25/2018","256.14","249.45","257.62","249.20","","2.96%"
"03/18/2018","248.78","255.24","256.43","248.29","","-2.53%"
"03/11/2018","255.25","248.96","255.58","248.54","","2.56%"
"03/04/2018","248.87","246.68","252.36","245.55","","0.78%"
"02/25/2018","246.95","255.14","255.65","244.80","","-2.93%"
"02/18/2018","254.41","252.56","254.63","246.45","","0.50%"
"02/11/2018","253.15","246.37","253.78","244.51","","2.85%"
"02/04/2018","246.13","253.05","255.41","240.37","","-2.77%"
"01/28/2018","253.14","258.28","259.66","252.84","","-2.31%"
"01/21/2018","259.13","255.30","260.43","253.71","","2.07%"
"01/14/2018","253.87","256.04","256.88","253.20","","-0.54%"
"01/07/2018","255.25","260.93","263.22","254.52","","-2.09%"
"12/31/2017","260.69","267.59","267.63","259.37","","-2.50%"
"12/24/2017","267.37","266.75","268.52","264.99","","0.29%"
"12/17/2017","266.59","279.93","280.67","265.16","","-4.70%"
"12/10/2017","279.74","281.07","283.42","276.55","","-0.65%"
"12/03/2017","281.58","284.98","285.72","278.04","","-1.03%"
"11/26/2017","284.51","282.22","286.99","281.72","","0.89%"
"11/19/2017","281.99","282.13","283.20","280.50","","0.05%"
"11/12/2017","281.84","281.50","289.49","281.42","","0.24%"
"11/05/2017","281.17","279.94","282.99","278.27","","0.44%"
"10/29/2017","279.94","278.90","281.23","277.12","","0.28%"
"10/22/2017","279.17","278.38","280.08","274.14","","0.31%"
"10/15/2017","278.32","274.31","278.73","271.80","","1.40%"
"10/08/2017","274.48","271.21","277.70","270.94","","1.33%"
"10/01/2017","270.89","269.55","271.58","267.03","","0.71%"
"09/24/2017","268.97","270.31","272.99","266.60","","-0.47%"
"09/17/2017","270.25","277.85","277.86","270.10","","-2.75%"
"09/10/2017","277.90","278.90","281.82","274.36","","-0.40%"
"09/03/2017","279.03","276.73","279.31","275.48","","0.93%"
"08/27/2017","276.45","278.66","279.71","275.67","","-0.64%"
"08/20/2017","278.22","275.78","279.37","275.05","","1.01%"
"08/13/2017","275.43","272.24","276.61","271.97","","1.26%"
"08/06/2017","272.00","272.97","274.94","271.15","","-0.36%"
"07/30/2017","272.98","269.05","273.81","268.34","","1.47%"
"07/23/2017","269.03","270.34","270.34","265.92","","-0.49%"
"07/16/2017","270.35","263.66","270.37","263.08","","2.59%"
"07/09/2017","263.52","261.72","264.59","259.60","","0.84%"
"07/02/2017","261.32","264.44","264.75","260.16","","-0.93%"
"06/25/2017","263.77","270.32","273.58","263.17","","-2.36%"
"06/18/2017","270.14","275.00","275.11","269.68","","-1.75%"
"06/11/2017","274.95","270.62","275.34","268.45","","1.58%"
