"Date","Price","Open","High","Low","Vol.","Change %"
"12/19/2021","1,625.57","1,605.29","1,630.84","1,580.43","894.59M","1.36%"
"12/12/2021","1,603.75","1,564.71","1,623.15","1,564.71","1.52B","2.45%"
"12/05/2021","1,565.37","1,515.79","1,568.48","1,515.79","1.02B","3.16%"
"11/28/2021","1,517.43","1,537.44","1,550.30","1,500.28","1.43B","-1.10%"
"11/21/2021","1,534.35","1,547.15","1,555.60","1,529.54","772.28M","-0.86%"
"11/14/2021","1,547.73","1,558.72","1,567.69","1,545.53","911.00M","-0.68%"
"11/07/2021","1,558.37","1,548.84","1,562.66","1,545.15","897.03M","0.61%"
"10/31/2021","1,548.87","1,559.58","1,577.07","1,536.70","1.31B","-0.67%"
"10/24/2021","1,559.32","1,534.76","1,560.92","1,523.37","893.37M","1.62%"
"10/17/2021","1,534.41","1,490.66","1,534.90","1,475.06","738.28M","2.87%"
"10/10/2021","1,491.56","1,478.43","1,497.95","1,455.46","763.88M","0.77%"
"10/03/2021","1,480.10","1,481.91","1,497.43","1,452.11","924.93M","-0.33%"
"09/26/2021","1,485.00","1,537.23","1,537.23","1,461.47","987.52M","-3.54%"
"09/19/2021","1,539.56","1,542.73","1,554.98","1,517.21","794.86M","-0.40%"
"09/12/2021","1,545.73","1,550.27","1,557.49","1,532.21","1.10B","-0.22%"
"09/05/2021","1,549.18","1,590.87","1,590.87","1,549.05","651.90M","-2.73%"
"08/29/2021","1,592.61","1,563.96","1,594.93","1,559.64","839.25M","1.70%"
"08/22/2021","1,566.06","1,588.00","1,594.07","1,564.64","839.28M","-1.18%"
"08/15/2021","1,584.73","1,556.85","1,592.76","1,551.54","977.03M","1.77%"
"08/08/2021","1,557.13","1,549.48","1,558.47","1,534.53","1.00B","0.53%"
"08/01/2021","1,548.95","1,541.01","1,566.48","1,537.20","956.17M","0.67%"
"07/25/2021","1,538.58","1,530.96","1,544.82","1,516.29","868.77M","0.46%"
"07/18/2021","1,531.58","1,497.41","1,533.59","1,471.23","944.71M","2.18%"
