"Date","Price","Open","High","Low","Vol.","Change %"
"08/27/2023","230.97","228.92","233.82","228.76","306.12M","1.30%"
"08/20/2023","228.00","225.85","231.52","222.64","287.42M","0.66%"
"08/13/2023","226.51","233.27","233.75","223.93","281.35M","-3.26%"
"08/06/2023","234.15","232.83","236.64","231.59","265.86M","0.89%"
"07/30/2023","232.09","238.22","240.73","231.21","386.20M","-2.39%"
"07/23/2023","237.78","241.40","245.69","237.47","321.36M","-1.33%"
"07/16/2023","240.99","242.11","242.53","235.84","331.20M","-0.63%"
"07/09/2023","242.52","235.58","243.24","235.34","286.26M","2.51%"
"07/02/2023","236.58","234.93","240.72","233.14","214.32M","0.29%"
"06/25/2023","235.90","224.40","236.97","224.40","370.86M","5.03%"
"06/18/2023","224.60","233.81","233.84","224.57","304.35M","-4.34%"
"06/11/2023","234.78","231.73","236.96","229.84","388.28M","1.27%"
"06/04/2023","231.83","230.33","235.21","228.54","274.75M","0.63%"
"05/28/2023","230.37","225.06","231.19","222.94","359.85M","3.10%"
"05/21/2023","223.45","226.95","229.54","219.31","286.68M","-1.39%"
"05/14/2023","226.59","233.04","233.48","225.29","289.32M","-2.63%"
"05/07/2023","232.70","233.98","235.70","230.04","265.22M","-0.96%"
"04/30/2023","234.95","236.16","237.18","228.44","318.98M","-0.78%"
"04/23/2023","236.79","234.09","237.44","228.37","294.32M","1.36%"
"04/16/2023","233.61","230.41","236.77","230.19","266.20M","1.59%"
"04/09/2023","229.95","232.09","238.30","228.30","283.46M","-1.51%"
"04/02/2023","233.47","234.26","236.14","230.56","269.34M","-0.70%"
"03/26/2023","235.11","225.04","235.19","220.62","319.54M","5.14%"
"03/19/2023","223.61","226.66","230.36","216.42","369.81M","-1.22%"
"03/12/2023","226.38","225.13","233.95","224.78","506.22M","0.08%"
"03/05/2023","226.20","243.99","244.35","225.49","320.28M","-7.00%"
"02/26/2023","243.23","242.13","243.69","234.19","368.33M","1.55%"
"02/19/2023","239.51","246.89","247.17","238.32","238.55M","-3.78%"
"02/12/2023","248.92","253.07","255.13","246.48","315.17M","-1.35%"
"02/05/2023","252.33","254.12","256.67","249.14","307.14M","-2.01%"
"01/29/2023","257.51","252.03","265.32","250.20","368.65M","1.50%"
"01/22/2023","253.70","246.47","254.72","242.89","272.39M","2.82%"
"01/15/2023","246.74","249.14","250.27","240.85","277.47M","-0.75%"
"01/08/2023","248.60","238.65","250.65","235.75","334.21M","4.39%"
"01/01/2023","238.14","234.59","240.56","230.29","316.45M","2.48%"
"12/25/2022","232.37","233.59","235.12","229.51","191.26M","-0.61%"
"12/18/2022","233.80","233.05","235.12","227.60","298.19M","-0.01%"
"12/11/2022","233.82","239.86","249.95","231.53","474.88M","-2.38%"
"12/04/2022","239.51","241.35","242.91","236.86","346.36M","-1.85%"
"11/27/2022","244.03","241.46","249.12","235.63","383.26M","0.43%"
"11/20/2022","242.98","237.64","243.10","237.00","175.47M","1.99%"
"11/13/2022","238.25","241.27","241.33","233.29","328.10M","-1.83%"
"11/06/2022","242.70","228.26","245.47","225.17","377.75M","7.07%"
"10/30/2022","226.67","228.46","233.62","219.70","431.45M","-1.78%"
"10/23/2022","230.77","219.20","231.42","215.51","407.76M","6.17%"
"10/16/2022","217.36","215.75","225.35","212.94","377.41M","2.79%"
"10/09/2022","211.45","217.68","220.11","207.86","394.25M","-2.36%"
"10/02/2022","216.56","229.39","235.80","215.27","396.29M","-4.15%"
"09/25/2022","225.94","233.63","233.63","222.41","540.25M","-3.95%"
"09/18/2022","235.22","249.04","250.92","232.64","392.85M","-6.44%"
"09/11/2022","251.42","269.68","271.58","248.46","395.95M","-6.48%"
"09/04/2022","268.83","259.30","269.88","258.05","234.74M","4.13%"
"08/28/2022","258.16","266.87","269.15","257.58","292.84M","-3.94%"
"08/21/2022","268.76","277.12","277.29","268.58","249.26M","-3.83%"
"08/14/2022","279.45","284.94","287.00","278.66","260.50M","-1.94%"
"08/07/2022","284.97","276.55","285.14","274.32","267.08M","4.10%"
"07/31/2022","273.75","276.41","276.85","269.85","313.65M","-1.35%"
"07/24/2022","277.49","264.73","278.78","263.41","334.98M","4.86%"
"07/17/2022","264.62","258.38","266.01","253.29","274.22M","3.02%"
"07/10/2022","256.87","257.25","259.29","250.72","290.87M","-0.45%"
"07/03/2022","258.02","257.95","262.52","253.15","221.21M","-0.96%"
"06/26/2022","260.53","261.49","264.38","252.28","344.30M","-0.55%"
"06/19/2022","261.97","245.78","262.23","245.21","382.42M","7.71%"
"06/12/2022","243.21","250.61","251.30","240.64","621.80M","-5.40%"
"06/05/2022","257.10","276.04","276.47","257.04","323.79M","-6.15%"
"05/29/2022","273.96","277.54","278.31","268.13","297.91M","-2.23%"
"05/22/2022","280.20","267.39","280.24","263.34","321.64M","5.82%"
"05/15/2022","264.80","269.27","270.21","260.48","330.04M","-1.76%"
"05/08/2022","269.54","277.13","277.21","258.86","403.95M","-3.87%"
"05/01/2022","280.38","292.85","293.10","277.38","337.36M","-3.78%"
"04/24/2022","291.38","308.79","309.05","291.06","316.88M","-5.66%"
"04/17/2022","308.86","304.85","318.72","302.78","260.53M","1.24%"
"04/10/2022","305.08","310.96","311.59","304.34","187.19M","-1.86%"
"04/03/2022","310.87","308.93","312.81","304.97","245.39M","0.76%"
"03/27/2022","308.54","296.09","308.69","295.66","289.73M","4.43%"
"03/20/2022","295.45","294.55","295.91","289.04","250.03M","0.35%"
"03/13/2022","294.41","287.80","295.64","283.39","327.44M","2.69%"
"03/06/2022","286.69","291.14","292.74","283.86","291.20M","-1.80%"
"02/27/2022","291.94","283.62","291.99","279.14","399.43M","1.72%"
"02/20/2022","287.00","279.43","287.17","269.62","279.09M","2.69%"
"02/13/2022","279.47","284.87","286.14","278.87","328.01M","-1.80%"
"02/06/2022","284.60","293.07","297.12","282.96","309.85M","-2.76%"
"01/30/2022","292.68","292.45","300.32","290.45","300.99M","-0.22%"
"01/23/2022","293.34","291.47","298.80","281.03","350.47M","-0.21%"
"01/16/2022","293.96","300.35","303.84","293.23","234.49M","-2.85%"
"01/09/2022","302.59","306.48","309.31","299.19","242.06M","-1.98%"
"01/02/2022","308.70","325.43","325.43","306.47","289.60M","-4.94%"
"12/26/2021","324.75","314.05","326.97","313.65","158.68M","3.69%"
"12/19/2021","313.20","307.99","314.90","306.32","179.86M","0.50%"
"12/12/2021","311.65","305.82","315.23","304.65","346.62M","1.61%"
"12/05/2021","306.72","300.83","310.18","300.66","255.54M","2.74%"
"11/28/2021","298.54","300.32","304.39","291.89","365.66M","0.06%"
