"Date","Price","Open","High","Low","Vol.","Change %"
"12/04/2022","789.18","795.90","797.72","785.02","562.51M","-1.83%"
"11/27/2022","803.89","793.61","804.75","784.18","666.72M","1.10%"
"11/20/2022","795.14","780.60","795.99","779.26","347.87M","2.10%"
"11/13/2022","778.78","766.03","779.90","758.73","631.10M","1.69%"
"11/06/2022","765.85","749.21","768.88","748.03","627.27M","2.38%"
"10/30/2022","748.01","760.07","762.85","734.62","641.92M","-1.83%"
"10/23/2022","761.97","723.53","763.53","721.83","664.53M","6.09%"
"10/16/2022","718.21","708.82","725.24","704.72","613.87M","2.16%"
"10/09/2022","703.05","695.54","721.37","689.39","725.01M","1.45%"
"10/02/2022","693.02","699.59","722.33","690.31","646.19M","-0.40%"
"09/25/2022","695.78","722.68","731.70","695.69","682.42M","-3.96%"
"09/18/2022","724.50","738.33","752.96","716.65","586.93M","-2.15%"
"09/11/2022","740.39","770.10","773.84","736.03","791.27M","-3.63%"
"09/04/2022","768.24","754.04","773.23","747.85","519.96M","1.92%"
"08/28/2022","753.74","767.74","775.60","750.60","551.92M","-2.38%"
"08/21/2022","772.14","795.32","796.30","771.58","456.85M","-3.33%"
"08/14/2022","798.74","783.44","804.67","782.56","538.74M","1.94%"
"08/07/2022","783.55","777.07","784.16","771.47","486.48M","1.20%"
"07/31/2022","774.28","772.50","785.58","767.07","591.93M","0.10%"
"07/24/2022","773.50","762.55","780.83","753.10","679.12M","1.62%"
"07/17/2022","761.15","758.19","763.34","749.54","533.14M","0.40%"
"07/10/2022","758.09","756.55","763.84","744.23","594.14M","0.11%"
"07/03/2022","757.23","756.92","763.66","744.26","493.66M","-0.47%"
"06/26/2022","760.77","758.21","763.62","741.43","630.30M","0.28%"
"06/19/2022","758.61","716.84","758.99","716.84","694.22M","6.57%"
"06/12/2022","711.82","732.85","738.15","705.68","859.39M","-4.39%"
"06/05/2022","744.53","768.80","772.13","734.52","584.70M","-2.61%"
"05/29/2022","764.48","774.88","777.32","751.11","598.74M","-1.72%"
"05/22/2022","777.86","739.18","777.88","738.77","644.50M","6.15%"
"05/15/2022","732.76","802.22","809.43","721.00","880.09M","-8.63%"
"05/08/2022","802.00","795.18","807.20","782.35","740.95M","0.30%"
"05/01/2022","799.62","815.54","816.93","788.27","717.33M","-1.34%"
"04/24/2022","810.50","829.47","833.80","809.38","695.94M","-2.08%"
"04/17/2022","827.69","822.39","849.55","815.47","574.58M","0.39%"
"04/10/2022","824.51","824.49","830.37","816.53","497.31M","0.15%"
"04/03/2022","823.24","799.31","825.97","789.80","624.33M","2.73%"
"03/27/2022","801.38","783.35","802.06","778.82","589.15M","2.33%"
"03/20/2022","783.16","774.47","784.36","769.72","581.98M","1.31%"
"03/13/2022","773.04","747.62","773.85","744.42","791.64M","3.82%"
"03/06/2022","744.60","786.26","788.48","743.87","828.89M","-5.78%"
"02/27/2022","790.30","779.76","794.05","771.43","764.21M","-0.07%"
"02/20/2022","790.89","793.25","794.54","752.97","616.43M","-0.32%"
"02/13/2022","793.39","784.90","796.71","772.15","675.50M","1.11%"
"02/06/2022","784.66","794.80","800.76","781.95","631.78M","-0.89%"
"01/30/2022","791.72","785.17","805.26","782.76","682.63M","0.40%"
"01/23/2022","788.58","789.72","793.80","769.15","807.97M","-0.43%"
"01/16/2022","792.02","797.90","803.04","790.36","587.62M","-1.52%"
"01/09/2022","804.27","807.36","807.96","792.44","662.26M","-0.42%"
"01/02/2022","807.65","799.76","815.38","793.34","701.51M","0.38%"
"12/26/2021","804.60","785.83","805.81","785.83","355.93M","2.48%"
"12/19/2021","785.12","774.51","787.58","773.88","445.60M","0.64%"
"12/12/2021","780.14","769.98","796.64","769.71","938.73M","1.15%"
"12/05/2021","771.24","748.89","771.69","748.89","671.02M","3.54%"
"11/28/2021","744.85","749.48","755.34","728.64","839.48M","-0.48%"
"11/21/2021","748.44","750.57","762.04","747.25","442.50M","-0.23%"
"11/14/2021","750.13","758.01","762.74","749.22","580.72M","-0.96%"
"11/07/2021","757.39","759.14","761.09","749.21","434.38M","-0.23%"
