"Date","Price","Open","High","Low","Vol.","Change %"
"12/31/2023","944.00","960.17","964.68","940.47","846.01M","-2.15%"
"12/24/2023","964.73","958.10","968.51","958.05","551.33M","0.71%"
"12/17/2023","957.94","954.51","961.59","943.52","984.09M","0.65%"
"12/10/2023","951.80","920.73","955.69","920.73","1.34B","3.57%"
"12/03/2023","918.97","910.72","923.12","910.08","1.04B","0.21%"
"11/26/2023","917.07","894.68","917.72","889.13","974.73M","2.14%"
"11/19/2023","897.85","890.53","898.69","887.03","585.77M","0.76%"
"11/12/2023","891.12","865.54","893.05","863.14","963.14M","2.88%"
"11/05/2023","866.21","859.59","867.34","849.13","919.46M","0.85%"
"10/29/2023","858.95","821.43","863.68","818.19","1.22B","5.29%"
"10/22/2023","815.80","834.31","842.94","813.21","1.22B","-2.32%"
"10/15/2023","835.20","867.06","878.33","834.71","1.13B","-3.00%"
"10/08/2023","860.99","852.06","878.70","852.06","1.02B","1.00%"
"10/01/2023","852.50","855.95","857.84","835.46","1.01B","-0.59%"
"09/24/2023","857.57","858.19","868.50","851.91","870.85M","-0.48%"
"09/17/2023","861.67","885.60","891.55","861.34","836.30M","-2.69%"
"09/10/2023","885.46","893.13","894.29","877.84","1.04B","-0.60%"
"09/03/2023","890.79","915.78","915.83","888.78","708.73M","-2.92%"
"08/27/2023","917.58","902.59","920.63","902.59","690.91M","2.02%"
"08/20/2023","899.43","897.13","905.87","889.19","673.17M","0.28%"
"08/13/2023","896.96","918.64","920.80","889.36","712.31M","-2.50%"
"08/06/2023","919.97","919.17","929.28","914.90","755.74M","0.53%"
"07/30/2023","915.16","933.23","939.87","914.12","995.57M","-1.79%"
"07/23/2023","931.88","926.33","934.96","918.54","1.15B","0.56%"
"07/16/2023","926.65","917.03","933.29","915.32","928.80M","0.88%"
"07/09/2023","918.53","898.96","928.90","898.96","866.65M","2.22%"
"07/02/2023","898.61","903.93","910.07","891.44","569.12M","-1.04%"
"06/25/2023","908.09","873.78","910.54","873.40","846.99M","3.87%"
"06/18/2023","874.25","884.77","889.64","871.19","706.53M","-1.65%"
"06/11/2023","888.91","863.93","898.34","861.39","1.01B","2.95%"
"06/04/2023","863.48","852.16","867.74","842.82","795.03M","1.38%"
"05/28/2023","851.69","831.07","853.72","814.62","875.74M","2.57%"
"05/21/2023","830.39","843.31","847.44","817.01","861.97M","-1.43%"
"05/14/2023","842.42","832.64","851.26","825.06","802.91M","1.22%"
"05/07/2023","832.24","845.12","846.20","826.11","748.01M","-1.15%"
"04/30/2023","841.93","846.72","855.45","825.04","903.21M","-0.49%"
"04/23/2023","846.11","852.28","856.29","820.49","1.06B","-0.63%"
"04/16/2023","851.44","847.39","860.69","845.98","885.73M","0.75%"
"04/09/2023","845.07","825.46","849.40","824.89","1.02B","2.09%"
"04/02/2023","827.76","854.39","861.34","824.20","693.42M","-3.37%"
"03/26/2023","856.59","826.12","856.82","822.11","742.52M","4.40%"
"03/19/2023","820.48","819.06","839.24","806.33","898.95M","0.67%"
"03/12/2023","815.00","825.65","847.34","805.53","1.32B","-2.45%"
"03/05/2023","835.48","874.28","878.66","832.41","896.72M","-4.46%"
"02/26/2023","874.52","857.41","875.89","850.62","793.51M","3.25%"
"02/19/2023","846.99","864.88","866.78","839.76","677.62M","-2.73%"
"02/12/2023","870.74","865.00","874.97","860.70","742.04M","0.75%"
"02/05/2023","864.22","867.58","872.85","855.12","755.79M","-0.70%"
"01/29/2023","870.28","852.12","879.61","846.78","1.02B","1.70%"
"01/22/2023","855.73","839.53","859.75","836.15","955.78M","2.13%"
"01/15/2023","837.89","867.52","867.70","824.09","867.08M","-3.36%"
"01/08/2023","867.03","855.14","871.32","847.28","1.02B","1.53%"
"01/01/2023","854.00","834.40","856.33","825.53","733.00M","2.72%"
"12/25/2022","831.40","834.29","839.50","823.54","483.90M","-0.18%"
"12/18/2022","832.86","825.97","839.95","815.55","726.65M","0.76%"
"12/11/2022","826.54","837.49","867.38","818.72","1.24B","-1.10%"
"12/04/2022","835.70","855.42","855.87","832.37","804.80M","-3.20%"
"11/27/2022","863.37","848.89","866.09","834.89","851.99M","1.00%"
"11/20/2022","854.86","837.62","856.57","836.82","488.72M","1.90%"
"11/13/2022","838.94","838.86","846.84","819.76","867.07M","-0.23%"
"11/06/2022","840.90","807.32","846.56","802.82","973.00M","4.60%"
"10/30/2022","803.92","795.12","809.09","774.89","1.05B","0.44%"
"10/23/2022","800.42","754.45","800.91","753.58","1.08B","6.73%"
"10/16/2022","749.96","726.95","752.09","726.95","1.13B","4.65%"
"10/09/2022","716.63","727.22","739.15","700.26","1.06B","-0.56%"
