"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2019","430.65","464.95","466.80","430.29","","-7.38%"
"04/01/2019","464.95","427.19","466.67","427.19","","8.84%"
"03/01/2019","427.19","439.26","450.44","416.91","","-2.75%"
"02/01/2019","439.26","429.90","444.19","419.94","","2.18%"
"01/01/2019","429.90","395.90","434.47","388.97","","8.59%"
"12/01/2018","395.90","447.08","454.65","366.74","","-11.45%"
"11/01/2018","447.08","435.85","455.88","429.54","","2.58%"
"10/01/2018","435.85","458.18","470.39","415.24","","-4.87%"
"09/01/2018","458.18","469.32","480.92","457.65","","-2.37%"
"08/01/2018","469.32","463.85","475.73","457.69","","1.18%"
"07/01/2018","463.85","441.15","470.54","437.94","","5.15%"
"06/01/2018","441.15","450.24","467.87","437.20","","-2.02%"
"05/01/2018","450.24","455.35","472.22","438.80","","-1.12%"
"04/01/2018","455.35","457.53","467.44","441.05","","-0.48%"
"03/01/2018","457.53","478.88","493.59","444.86","","-4.46%"
"02/01/2018","478.88","493.45","498.39","443.70","","-2.95%"
"01/01/2018","493.45","463.94","503.42","461.68","","6.36%"
"12/01/2017","463.94","455.61","469.36","446.25","","1.83%"
"11/01/2017","455.61","441.16","461.69","428.54","","3.28%"
"10/01/2017","441.16","429.08","446.62","428.68","","2.82%"
"09/01/2017","429.08","408.45","429.36","393.75","","5.05%"
"08/01/2017","408.45","416.17","424.01","403.59","","-1.85%"
"07/01/2017","416.17","409.59","420.09","408.27","","1.61%"
"06/01/2017","409.59","385.26","415.44","384.41","","6.31%"
"05/01/2017","385.26","390.76","398.97","380.73","","-1.41%"
"04/01/2017","390.76","394.58","399.85","380.09","","-0.97%"
"03/01/2017","394.58","406.39","419.11","382.01","","-2.90%"
"02/01/2017","406.38","387.01","409.03","383.32","","5.01%"
"01/01/2017","387.01","386.53","395.17","379.72","","0.12%"
"12/01/2016","386.53","372.54","395.12","372.54","","3.75%"
"11/01/2016","372.55","327.75","373.75","321.73","","13.67%"
"10/01/2016","327.75","320.82","331.19","317.40","","2.16%"
"09/01/2016","320.82","330.28","331.36","314.86","","-2.87%"
"08/01/2016","330.28","318.90","330.46","314.46","","3.57%"
"07/01/2016","318.90","308.39","320.11","298.94","","3.41%"
